alpha,rho,N,Z,tau,reference_mode_amplitude,reference_max_intensity,open_field_error,corrected_field_error,open_intensity_error,corrected_intensity_error,reference_power_rel,open_power_rel
0.8,0.3,1024,13.1,3.9287640974097617,1.8205652565385893e-05,1.0000508649601727,4.891046069637219e-07,1.0192207340161718e-08,1.7485261250809883e-07,6.9438524498510936e-09,-1.1102230246246014e-15,-4.4408920984984055e-16
0.8,0.3,128,13.200000000000001,3.958754663038844,1.875993067653301e-05,1.000052412391057,2.5600262939922064e-06,8.015836432527802e-07,2.1776471478003853e-06,6.702221171457811e-07,-1.3322676295495217e-15,-6.661338147747608e-16
0.8,0.3,256,13.200000000000001,3.958754663038844,1.875993067653301e-05,1.000052412391057,1.4087821378756996e-06,1.639278276927632e-07,1.0120144669131244e-06,1.21761653527752e-07,-1.3322676295495217e-15,-8.881784196996811e-16
0.8,0.3,512,13.200000000000001,3.958754663038844,1.875993067653301e-05,1.000052412391057,8.496111441222659e-07,3.961083467344372e-08,4.0750677154073886e-07,2.7659917127482016e-08,-1.3322676295495217e-15,-1.1102230246246014e-15
0.8,0.3,1024,13.200000000000001,3.958754663038844,1.875993067653301e-05,1.000052412391057,5.034234506551645e-07,1.0466849783737487e-08,1.815535578903304e-07,7.0747644291401815e-09,-1.3322676295495217e-15,-4.4408920984984055e-16
0.8,0.3,128,13.3,3.988745228667926,1.9331083381333903e-05,1.0000540069703103,2.634491939221593e-06,8.263691744213828e-07,2.265814334825876e-06,6.849708040977338e-07,-1.3322676295495217e-15,-4.4408920984984055e-16
0.8,0.3,256,13.3,3.988745228667926,1.9331083381333903e-05,1.0000540069703103,1.4491920413215922e-06,1.684760985377352e-07,1.050643007533938e-06,1.2409913498166154e-07,-1.3322676295495217e-15,-6.661338147747608e-16
0.8,0.3,512,13.3,3.988745228667926,1.9331083381333903e-05,1.0000540069703103,8.742463852905937e-07,4.067939282456789e-08,4.2310376905000574e-07,2.8179593987704792e-08,-1.3322676295495217e-15,-1.1102230246246014e-15
0.8,0.3,1024,13.3,3.988745228667926,1.9331083381333903e-05,1.0000540069703103,5.181612634638215e-07,1.0747581618064214e-08,1.885002388405714e-07,7.207314991924268e-09,-1.3322676295495217e-15,-4.4408920984984055e-16
0.8,0.3,128,13.4,4.018735794297008,1.9919624431708492e-05,1.0000556501324658,2.7111401575619e-06,8.517984968040677e-07,2.3573835627673356e-06,6.998973579023343e-07,-1.3322676295495217e-15,-6.661338147747608e-16
0.8,0.3,256,13.4,4.018735794297008,1.9919624431708492e-05,1.0000556501324658,1.4907730921878556e-06,1.7312580182297962e-07,1.0906852066572538e-06,1.2646063145300256e-07,-1.3322676295495217e-15,-8.881784196996811e-16
0.8,0.3,512,13.4,4.018735794297008,1.9919624431708492e-05,1.0000556501324658,8.995970765754214e-07,4.1771424279275624e-08,4.392723134067871e-07,2.8705353733517554e-08,-1.3322676295495217e-15,-1.3322676295495217e-15
0.8,0.3,1024,13.4,4.018735794297008,1.9919624431708492e-05,1.0000556501324658,5.333303554898176e-07,1.1034521811542739e-08,1.9570140942281287e-07,7.341509662478483e-09,-1.3322676295495217e-15,-4.4408920984984055e-16
0.8,0.3,128,13.5,4.04872635992609,2.0526083220475402e-05,1.0000573433557705,2.790037230335144e-06,8.77885216599984e-07,2.4524813328590683e-06,7.149972558858255e-07,-1.3322676295495217e-15,-4.4408920984984055e-16
0.8,0.3,256,13.5,4.04872635992609,2.0526083220475402e-05,1.0000573433557705,1.5335599178942643e-06,1.7787870403119875e-07,1.1321914015447641e-06,1.2884572373676007e-07,-1.3322676295495217e-15,-8.881784196996811e-16
0.8,0.3,512,13.5,4.04872635992609,2.0526083220475402e-05,1.0000573433557705,9.256841499456448e-07,4.28873662334582e-08,4.5603275510829944e-07,2.9237185375077874e-08,-1.3322676295495217e-15,-1.1102230246246014e-15
0.8,0.3,1024,13.5,4.04872635992609,2.0526083220475402e-05,1.0000573433557705,5.489433988793036e-07,1.1327791776992539e-08,2.0316612958883028e-07,7.477353436851852e-09,-1.3322676295495217e-15,-4.4408920984984055e-16
0.8,0.3,128,13.6,4.078716925555172,2.1151005257543873e-05,1.0000590881635152,2.871251569230225e-06,9.046431374419845e-07,2.5512387125761176e-06,7.302654985317404e-07,-1.3322676295495217e-15,-6.661338147747608e-16
0.8,0.3,256,13.6,4.078716925555172,2.1151005257543873e-05,1.0000590881635152,1.5775881907092316e-06,1.8273659295528837e-07,1.1752136847722807e-06,1.3125395571840982e-07,-1.3322676295495217e-15,-8.881784196996811e-16
0.8,0.3,512,13.6,4.078716925555172,2.1151005257543873e-05,1.0000590881635152,9.525291529849597e-07,4.402766367062263e-08,4.7340615347676284e-07,2.9775073785375054e-08,-1.3322676295495217e-15,-1.3322676295495217e-15
0.8,0.3,1024,13.6,4.078716925555172,2.1151005257543873e-05,1.0000590881635152,5.650134385215855e-07,1.1627515383822499e-08,2.109037742591464e-07,7.614850376185847e-09,-1.3322676295495217e-15,-4.4408920984984055e-16
0.8,0.3,128,13.700000000000001,4.108707491184255,2.1794952660597722e-05,1.0000608861254052,2.954853789257771e-06,9.320862600609393e-07,2.6537914979269974e-06,7.456965833858817e-07,-1.3322676295495217e-15,-6.661338147747608e-16
0.8,0.3,256,13.700000000000001,4.108707491184255,2.1794952660597722e-05,1.0000608861254052,1.622894660166222e-06,1.8770127776015312e-07,1.2198059656072003e-06,1.3368483253944923e-07,-1.3322676295495217e-15,-8.881784196996811e-16
0.8,0.3,512,13.700000000000001,4.108707491184255,2.1794952660597722e-05,1.0000608861254052,9.801542671797349e-07,4.519276958483388e-08,4.914143018393309e-07,3.031899965669873e-08,-1.3322676295495217e-15,-1.3322676295495217e-15
0.8,0.3,1024,13.700000000000001,4.108707491184255,2.1794952660597722e-05,1.0000608861254052,5.815539030759468e-07,1.1933819049431504e-08,2.189240454129509e-07,7.75400398243456e-09,-1.3322676295495217e-15,-4.4408920984984055e-16
0.8,0.3,128,13.8,4.138698056813337,2.2458504660705068e-05,1.000062738858972,3.0409167848246313e-06,9.602287817285451e-07,2.7602803786053273e-06,7.612844797293937e-07,-8.881784196996811e-16,-6.661338147747608e-16
0.8,0.3,256,13.8,4.138698056813337,2.2458504660705068e-05,1.000062738858972,1.6695171864945643e-06,1.9277458905201552e-07,1.2660240315628964e-06,1.3613781986863057e-07,-8.881784196996811e-16,-1.1102230246246014e-15
0.8,0.3,512,13.8,4.138698056813337,2.2458504660705068e-05,1.000062738858972,1.0085823267971686e-06,4.6383145175578186e-08,5.100797517022753e-07,3.086893985558327e-08,-8.881784196996811e-16,-1.3322676295495217e-15
0.8,0.3,1024,13.8,4.138698056813337,2.2458504660705068e-05,1.000062738858972,5.985786163255169e-07,1.2246831827551528e-08,2.2723698237072644e-07,7.894817180492582e-09,-8.881784196996811e-16,-4.4408920984984055e-16
0.8,0.3,128,13.9,4.168688622442419,2.3142258123392465e-05,1.0000646480310333,3.129515808320623e-06,9.890850953103095e-07,2.8708511121243953e-06,7.770225996443546e-07,-8.881784196996811e-16,-6.661338147747608e-16
0.8,0.3,256,13.9,4.168688622442419,2.3142258123392465e-05,1.0000646480310333,1.7174947751267602e-06,1.9795837890743722e-07,1.3139256134012885e-06,1.386123419520312e-07,-8.881784196996811e-16,-8.881784196996811e-16
0.8,0.3,512,13.9,4.168688622442419,2.3142258123392465e-05,1.0000646480310333,1.03783683829175e-06,4.7599259992325774e-08,5.294258393836577e-07,3.142486698145567e-08,-8.881784196996811e-16,-1.3322676295495217e-15
0.8,0.3,1024,13.9,4.168688622442419,2.3142258123392465e-05,1.0000646480310333,6.161018088799725e-07,1.2566685431976167e-08,2.3585297384227497e-07,8.037292040789583e-09,-8.881784196996811e-16,-4.4408920984984055e-16
0.8,0.3,128,14.0,4.198679188071501,2.3846828085360857e-05,1.0000666153591875,3.220728551332011e-06,1.018669788399878e-06,2.9856546998991654e-06,7.929037702301283e-07,-1.1102230246246014e-15,-8.881784196996811e-16
0.8,0.3,256,14.0,4.198679188071501,2.3846828085360857e-05,1.0000666153591875,1.7668676122344246e-06,2.0325452089525406e-07,1.3635704510881573e-06,1.411077798232249e-07,-1.1102230246246014e-15,-8.881784196996811e-16
0.8,0.3,512,14.0,4.198679188071501,2.3846828085360857e-05,1.0000666153591875,1.0679420002703982e-06,4.884159216307949e-08,5.494767123722971e-07,3.198674916672807e-08,-1.1102230246246014e-15,-1.3322676295495217e-15
0.8,0.3,1024,14.0,4.198679188071501,2.3846828085360857e-05,1.0000666153591875,6.341381301604479e-07,1.2893514376811769e-08,2.447827695079514e-07,8.18143016813494e-09,-1.1102230246246014e-15,-4.4408920984984055e-16
0.8,0.3,128,14.1,4.228669753700583,2.457284830793796e-05,1.0000686426133665,3.314635229449673e-06,1.0489976418663492e-06,3.1048475746472e-06,8.089202028024629e-07,-8.881784196996811e-16,-6.661338147747608e-16
0.8,0.3,256,14.1,4.228669753700583,2.457284830793796e-05,1.0000686426133665,1.8176771016197274e-06,2.0866491002259136e-07,1.41502036397124e-06,1.4362347038003385e-07,-8.881784196996811e-16,-8.881784196996811e-16
0.8,0.3,512,14.1,4.228669753700583,2.457284830793796e-05,1.0000686426133665,1.0989227241832874e-06,5.011062847441792e-08,5.702573579013113e-07,3.2554549842232495e-08,-8.881784196996811e-16,-1.1102230246246014e-15
0.8,0.3,1024,14.1,4.228669753700583,2.457284830793796e-05,1.0000686426133665,6.527026608655135e-07,1.3227455930059071e-08,2.5403749295995845e-07,8.327232007005753e-09,-8.881784196996811e-16,-4.4408920984984055e-16
0.8,0.3,128,14.200000000000001,4.258660319329666,2.5320971846938057e-05,1.000070731617421,3.4113186693038965e-06,1.0800836284173672e-06,3.2285917889287803e-06,8.250634625099333e-07,-1.1102230246246014e-15,-4.4408920984984055e-16
0.8,0.3,256,14.200000000000001,4.258660319329666,2.5320971846938057e-05,1.000070731617421,1.8699659024480869e-06,2.1419146277382492e-07,1.4683393204631516e-06,1.4615870418156298e-07,-1.1102230246246014e-15,-8.881784196996811e-16
0.8,0.3,512,14.200000000000001,4.258660319329666,2.5320971846938057e-05,1.000070731617421,1.130804655461852e-06,5.1406864684179363e-08,5.917936305605664e-07,3.312822801123346e-08,-1.1102230246246014e-15,-1.3322676295495217e-15
0.8,0.3,1024,14.200000000000001,4.258660319329666,2.5320971846938057e-05,1.000070731617421,6.718109256622803e-07,1.3568650323697102e-08,2.6362865377262774e-07,8.474697681442034e-09,-1.1102230246246014e-15,-4.4408920984984055e-16
0.8,0.3,128,14.3,4.288650884958748,2.6091871640286324e-05,1.0000728842507705,3.510864399493289e-06,1.1119429106527764e-06,3.3570552142520753e-06,8.413244343576273e-07,-1.1102230246246014e-15,-6.661338147747608e-16
0.8,0.3,256,14.3,4.288650884958748,2.6091871640286324e-05,1.0000728842507705,1.9237779685284815e-06,2.1983611692082837e-07,1.5235935133114673e-06,1.4871272406065952e-07,-1.1102230246246014e-15,-8.881784196996811e-16
0.8,0.3,512,14.3,4.288650884958748,2.6091871640286324e-05,1.0000728842507705,1.1636141954748402e-06,5.273080556237567e-08,6.14112283595808e-07,3.3707737464607245e-08,-1.1102230246246014e-15,-1.3322676295495217e-15
0.8,0.3,1024,14.3,4.288650884958748,2.6091871640286324e-05,1.0000728842507705,6.914789063988448e-07,1.3917240681031963e-08,2.735681616501664e-07,8.623826146067307e-09,-1.1102230246246014e-15,-4.4408920984984055e-16
0.8,0.3,128,14.4,4.31864145058783,2.6886241113088676e-05,1.000075102450089,3.6133607441447235e-06,1.1445908392951367e-06,3.490411744264891e-06,8.576932903190184e-07,-1.1102230246246014e-15,-6.661338147747608e-16
0.8,0.3,256,14.4,4.31864145058783,2.6886241113088676e-05,1.000075102450089,1.979158588507928e-06,2.2560083157046198e-07,1.5808514341393486e-06,1.51284723015319e-07,-1.1102230246246014e-15,-8.881784196996811e-16
0.8,0.3,512,14.4,4.31864145058783,2.6886241113088676e-05,1.000075102450089,1.1973785239113097e-06,5.408296519138982e-08,6.372409975578745e-07,3.429302699851579e-08,-1.1102230246246014e-15,-1.1102230246246014e-15
0.8,0.3,1024,14.4,4.31864145058783,2.6886241113088676e-05,1.000075102450089,7.117230555432123e-07,1.4273373231476512e-08,2.838683389086734e-07,8.774615651205104e-09,-1.1102230246246014e-15,-4.4408920984984055e-16
0.8,0.3,128,14.5,4.348632016216912,2.770479480153498e-05,1.0000773882110503,3.7188989203278902e-06,1.1780429503980527e-06,3.628841506500909e-06,8.741594521873842e-07,-1.1102230246246014e-15,-8.881784196996811e-16
0.8,0.3,256,14.5,4.348632016216912,2.770479480153498e-05,1.0000773882110503,2.036154427625962e-06,2.3148758692359517e-07,1.6401839533583084e-06,1.5387384278682974e-07,-1.1102230246246014e-15,-8.881784196996811e-16
0.8,0.3,512,14.5,4.348632016216912,2.770479480153498e-05,1.0000773882110503,1.2321256220934222e-06,5.546386706278332e-08,6.612084135515554e-07,3.4884040215485886e-08,-1.1102230246246014e-15,-1.3322676295495217e-15
0.8,0.3,1024,14.5,4.348632016216912,2.770479480153498e-05,1.0000773882110503,7.325603101843008e-07,1.4637197265050353e-08,2.945419353812944e-07,8.927063499606126e-09,-1.1102230246246014e-15,-4.4408920984984055e-16
0.8,0.3,128,14.6,4.378622581845994,2.854826899561038e-05,1.0000797435901252,3.827573138904264e-06,1.2123149629786626e-06,3.7725310820060497e-06,8.907115545537301e-07,-1.1102230246246014e-15,-8.881784196996811e-16
0.8,0.3,256,14.6,4.378622581845994,2.854826899561038e-05,1.0000797435901252,2.0948135707240905e-06,2.374983841909104e-07,1.7016644014204357e-06,1.5647917158293725e-07,-1.1102230246246014e-15,-8.881784196996811e-16
0.8,0.3,512,14.6,4.378622581845994,2.854826899561038e-05,1.0000797435901252,1.2678842968306928e-06,5.687404428491249e-08,6.860441657562086e-07,3.548071518664715e-08,-1.1102230246246014e-15,-1.1102230246246014e-15
0.8,0.3,1024,14.6,4.378622581845994,2.854826899561038e-05,1.0000797435901252,7.540081063720563e-07,1.500886526048996e-08,3.0560214320932675e-07,9.081166241131092e-09,-1.1102230246246014e-15,-4.4408920984984055e-16
0.8,0.3,128,14.700000000000001,4.4086131474750765,2.9417422401311916e-05,1.0000821707064338,3.939480708618587e-06,1.2474227761176003e-06,3.9216737296628515e-06,9.073374061998045e-07,-1.1102230246246014e-15,-8.881784196996811e-16
0.8,0.3,256,14.700000000000001,4.4086131474750765,2.9417422401311916e-05,1.0000821707064338,2.1551855665193753e-06,2.436352454510496e-07,1.7653686527541182e-06,1.5909974225981865e-07,-1.1102230246246014e-15,-8.881784196996811e-16
0.8,0.3,512,14.700000000000001,4.4086131474750765,2.9417422401311916e-05,1.0000821707064338,1.3046842050127112e-06,5.8314039808970553e-08,7.117789148025212e-07,3.6082984516532994e-08,-1.1102230246246014e-15,-1.3322676295495217e-15
0.8,0.3,1024,14.700000000000001,4.4086131474750765,2.9417422401311916e-05,1.0000821707064338,7.760843938509975e-07,1.538853298346629e-08,3.170626111775988e-07,9.23691950949224e-09,-1.1102230246246014e-15,-4.4408920984984055e-16
0.8,0.3,128,14.8,4.4386037131041585,3.0313036823159277e-05,1.000084671743651,4.0547221446095615e-06,1.2833824656115104e-06,4.076469621886855e-06,9.240239477795288e-07,-1.1102230246246014e-15,-8.881784196996811e-16
0.8,0.3,256,14.8,4.4386037131041585,3.0313036823159277e-05,1.000084671743651,2.2173214734130986e-06,2.49900213410783e-07,1.8313752123492203e-06,1.6173452987723803e-07,-1.1102230246246014e-15,-8.881784196996811e-16
0.8,0.3,512,14.8,4.4386037131041585,3.0313036823159277e-05,1.000084671743651,1.3425558790070933e-06,5.97844065259992e-08,7.384443832763128e-07,3.6690774583182503e-08,-1.1102230246246014e-15,-1.3322676295495217e-15
0.8,0.3,1024,14.8,4.4386037131041585,3.0313036823159277e-05,1.000084671743651,7.988076512928672e-07,1.577635949725774e-08,3.289374608115131e-07,9.39431777586358e-09,-1.1102230246246014e-15,-4.4408920984984055e-16
0.8,0.3,128,14.9,4.46859427873324,3.123591786739142e-05,1.0000872489519712,4.173401280324052e-06,1.320210280734612e-06,4.237126085982473e-06,9.407572097975017e-07,-1.1102230246246014e-15,-6.661338147747608e-16
0.8,0.3,256,14.9,4.46859427873324,3.123591786739142e-05,1.0000872489519712,2.2812739067545417e-06,2.562953512282166e-07,1.8997653065496326e-06,1.6438244983238905e-07,-1.1102230246246014e-15,-8.881784196996811e-16
0.8,0.3,512,14.9,4.46859427873324,3.123591786739142e-05,1.0000872489519712,1.3815307527254746e-06,6.128570754648692e-08,7.660733918961596e-07,3.730400550386645e-08,-1.1102230246246014e-15,-1.3322676295495217e-15
0.8,0.3,1024,14.9,4.46859427873324,3.123591786739142e-05,1.0000872489519712,8.22196901961662e-07,1.6172507307140725e-08,3.412413024323941e-07,9.553354449144934e-09,-1.1102230246246014e-15,-4.4408920984984055e-16
0.8,0.3,128,15.0,4.498584844362322,3.218689566666659e-05,1.00008990465014,4.295625383682559e-06,1.35792264045085e-06,4.403857854599698e-06,9.575222681379324e-07,-1.1102230246246014e-15,-8.881784196996811e-16
0.8,0.3,256,15.0,4.498584844362322,3.218689566666659e-05,1.00008990465014,2.3470970875859525e-06,2.628227423344689e-07,1.970622975564734e-06,1.670423555576717e-07,-1.1102230246246014e-15,-8.881784196996811e-16
0.8,0.3,512,15.0,4.498584844362322,3.218689566666659e-05,1.00008990465014,1.4216411886067373e-06,6.281851636584017e-08,7.946998970459023e-07,3.792259153916428e-08,-1.1102230246246014e-15,-1.3322676295495217e-15
0.8,0.3,1024,15.0,4.498584844362322,3.218689566666659e-05,1.00008990465014,8.462717298446418e-07,1.6577142422963982e-08,3.53989251819136e-07,9.71402226723356e-09,-1.1102230246246014e-15,-4.4408920984984055e-16
0.8,0.3,128,15.1,4.528575409991404,3.316682562670608e-05,1.000092641227535,4.421505277356266e-06,1.3965361294987622e-06,4.576887324736252e-06,9.743031957296797e-07,-1.1102230246246014e-15,-8.881784196996811e-16
0.8,0.3,256,15.1,4.528575409991404,3.316682562670608e-05,1.000092641227535,2.414846892952283e-06,2.694844901664205e-07,2.0440351695987373e-06,1.6971303557997278e-07,-1.1102230246246014e-15,-8.881784196996811e-16
0.8,0.3,512,15.1,4.528575409991404,3.316682562670608e-05,1.000092641227535,1.4629205052435956e-06,6.438341705223397e-08,8.243590289758182e-07,3.8546439495893914e-08,-1.1102230246246014e-15,-1.3322676295495217e-15
0.8,0.3,1024,15.1,4.528575409991404,3.316682562670608e-05,1.000092641227535,8.710522962466109e-07,1.6990434433309423e-08,3.671969472995145e-07,9.876312233023792e-09,-1.1102230246246014e-15,-4.4408920984984055e-16
0.8,0.3,128,15.200000000000001,4.558565975620487,3.417658919576477e-05,1.000095461146323,4.551155463478039e-06,1.4360674943534943e-06,4.756444825468791e-06,9.910830156038674e-07,-1.1102230246246014e-15,-8.881784196996811e-16
0.8,0.3,256,15.200000000000001,4.558565975620487,3.417658919576477e-05,1.000095461146323,2.4845809078681937e-06,2.7628271795903473e-07,2.120091848507007e-06,1.7239321176685627e-07,-1.1102230246246014e-15,-8.881784196996811e-16
0.8,0.3,512,15.200000000000001,4.558565975620487,3.417658919576477e-05,1.000095461146323,1.5054030060208782e-06,6.598100449332166e-08,8.550871326284226e-07,3.9175449584981586e-08,-1.1102230246246014e-15,-1.3322676295495217e-15
0.8,0.3,1024,15.200000000000001,4.558565975620487,3.417658919576477e-05,1.000095461146323,8.965593569117386e-07,1.7412556600713545e-08,3.808805679619293e-07,1.0040214679999719e-08,-1.1102230246246014e-15,-4.4408920984984055e-16
0.8,0.3,128,15.3,4.588556541249569,3.521709465746127e-05,1.0000983669436732,4.68469425275616e-06,1.4765336387998168e-06,4.942768895522845e-06,1.0078436485320551e-06,-8.881784196996811e-16,-6.661338147747608e-16
0.8,0.3,256,15.3,4.588556541249569,3.521709465746127e-05,1.0000983669436732,2.55635847886119e-06,2.832195685443109e-07,2.198886084170172e-06,1.750815360115675e-07,-8.881784196996811e-16,-8.881784196996811e-16
0.8,0.3,512,15.3,4.588556541249569,3.521709465746127e-05,1.0000983669436732,1.5491240084669078e-06,6.761188461296561e-08,8.869218083655164e-07,3.9809514635056726e-08,-8.881784196996811e-16,-1.3322676295495217e-15
0.8,0.3,1024,15.3,4.588556541249569,3.521709465746127e-05,1.0000983669436732,9.228142795938709e-07,1.7843685969812073e-08,3.950568513402301e-07,1.0205718326265858e-08,-8.881784196996811e-16,-4.4408920984984055e-16
0.8,0.3,128,15.4,4.618547106878651,3.628927794780184e-05,1.0001013612340413,4.822243898376584e-06,1.5179516194157696e-06,5.136106569479181e-06,1.0245658609797399e-06,-8.881784196996811e-16,-8.881784196996811e-16
0.8,0.3,256,15.4,4.618547106878651,3.628927794780184e-05,1.0001013612340413,2.6302407693270104e-06,2.902972040992222e-07,2.280514166920459e-06,1.7777658840026802e-07,-8.881784196996811e-16,-8.881784196996811e-16
0.8,0.3,512,15.4,4.618547106878651,3.628927794780184e-05,1.0001013612340413,1.5941198745828207e-06,6.927667461203454e-08,9.199019550064247e-07,4.04485198936665e-08,-8.881784196996811e-16,-1.3322676295495217e-15
0.8,0.3,1024,15.4,4.618547106878651,3.628927794780184e-05,1.0001013612340413,9.498390622334986e-07,1.8284003454987703e-08,4.0974311320314e-07,1.0372810973633787e-08,-8.881784196996811e-16,-4.4408920984984055e-16
0.8,0.3,128,15.5,4.648537672507733,3.739410349708543e-05,1.000104446711527,4.963930734542378e-06,1.5603386406886339e-06,5.336713674428025e-06,1.0412292089799019e-06,-8.881784196996811e-16,-6.661338147747608e-16
0.8,0.3,256,15.5,4.648537672507733,3.739410349708543e-05,1.000104446711527,2.7062908166604112e-06,2.975178059303614e-07,2.3650757151854067e-06,1.8047687373122583e-07,-8.881784196996811e-16,-8.881784196996811e-16
0.8,0.3,512,15.5,4.648537672507733,3.739410349708543e-05,1.000104446711527,1.6404280421042501e-06,7.097600319007022e-08,9.540678139223064e-07,4.109234246817598e-08,-8.881784196996811e-16,-1.3322676295495217e-15
0.8,0.3,1024,15.5,4.648537672507733,3.739410349708543e-05,1.000104446711527,9.776563516358434e-07,1.8733693940333787e-08,4.249572667807578e-07,1.0541478703467493e-08,-8.881784196996811e-16,-4.4408920984984055e-16
0.8,0.3,128,15.6,4.678528238136815,3.853256509737446e-05,1.0001076261522979,5.109885320315732e-06,1.6037120502119241e-06,5.544855137289891e-06,1.0578119809515933e-06,-8.881784196996811e-16,-6.661338147747608e-16
0.8,0.3,256,15.6,4.678528238136815,3.853256509737446e-05,1.0001076261522979,2.7845735912190592e-06,3.048835742485807e-07,2.4526737895831296e-06,1.8318081906618142e-07,-8.881784196996811e-16,-8.881784196996811e-16
0.8,0.3,512,15.6,4.678528238136815,3.853256509737446e-05,1.0001076261522979,1.6880870565984775e-06,7.271051083887977e-08,9.894610151544323e-07,4.1740851210900376e-08,-8.881784196996811e-16,-1.3322676295495217e-15
0.8,0.3,1024,15.6,4.678528238136815,3.853256509737446e-05,1.0001076261522979,1.0062894626649752e-06,1.919294640521352e-08,4.40717843561695e-07,1.0711706305866321e-08,-8.881784196996811e-16,-4.4408920984984055e-16
0.8,0.3,128,15.700000000000001,4.708518803765898,3.9705686796404084e-05,1.0001109024170896,5.260242588224647e-06,1.6480893333566037e-06,5.7608053006109675e-06,1.0742911382427735e-06,-8.881784196996811e-16,-6.661338147747608e-16
0.8,0.3,256,15.700000000000001,4.708518803765898,3.9705686796404084e-05,1.0001109024170896,2.865156057021404e-06,3.1239672792105834e-07,2.543415009296836e-06,1.8588677098315134e-07,-8.881784196996811e-16,-8.881784196996811e-16
0.8,0.3,512,15.700000000000001,4.708518803765898,3.9705686796404084e-05,1.0001109024170896,1.737136604643044e-06,7.448085007512173e-08,1.026124624088207e-06,4.239390645587554e-08,-8.881784196996811e-16,-1.3322676295495217e-15
0.8,0.3,1024,15.700000000000001,4.708518803765898,3.9705686796404084e-05,1.0001109024170896,1.0357623980735177e-06,1.966195400892568e-08,4.5704401374171877e-07,1.0883477055221205e-08,-8.881784196996811e-16,-6.661338147747608e-16
0.8,0.3,128,15.8,4.73850936939498,4.0914523818689625e-05,1.0001142784537806,5.415141998449451e-06,1.6934881080847766e-06,5.984848251268558e-06,1.0906422530692429e-06,-1.1102230246246014e-15,-8.881784196996811e-16
0.8,0.3,256,15.8,4.73850936939498,4.0914523818689625e-05,1.0001142784537806,2.948107234644501e-06,3.2005950430096417e-07,2.637409673769373e-06,1.8859299272548745e-07,-1.1102230246246014e-15,-8.881784196996811e-16
0.8,0.3,512,15.8,4.73850936939498,4.0914523818689625e-05,1.0001142784537806,1.7876175479290084e-06,7.628768577884258e-08,1.064103190107778e-06,4.305135970153081e-08,-1.1102230246246014e-15,-1.3322676295495217e-15
0.8,0.3,1024,15.8,4.73850936939498,4.0914523818689625e-05,1.0001142784537806,1.066099868870351e-06,2.0140914248422846e-08,4.7395560800292607e-07,1.1056772946173334e-08,-1.1102230246246014e-15,-6.661338147747608e-16
0.8,0.3,128,15.9,4.768499935024062,4.216016351481278e-05,1.0001177573000504,5.574727698846073e-06,1.7399261191884225e-06,6.21727816073743e-06,1.1068394427087945e-06,-8.881784196996811e-16,-8.881784196996811e-16
0.8,0.3,256,15.9,4.768499935024062,4.216016351481278e-05,1.0001177573000504,3.0334982660890152e-06,3.2787415890218774e-07,2.734771888616132e-06,1.912976608632093e-07,-8.881784196996811e-16,-8.881784196996811e-16
0.8,0.3,512,15.9,4.768499935024062,4.216016351481278e-05,1.0001177573000504,1.8395719584929571e-06,7.813169540950858e-08,1.1034427981444233e-06,4.371305287352982e-08,-8.881784196996811e-16,-1.3322676295495217e-15
0.8,0.3,1024,15.9,4.768499935024062,4.216016351481278e-05,1.0001177573000504,1.0973273153588177e-06,2.0630029021530412e-08,4.9147314063412e-07,1.1231574004956541e-08,-8.881784196996811e-16,-6.661338147747608e-16
0.8,0.3,128,16.0,4.798490500653144,4.3443726339353305e-05,1.0001213420861128,5.739148690108318e-06,1.7874212325970356e-06,6.458399634561827e-06,1.122855303089792e-06,-8.881784196996811e-16,-8.881784196996811e-16
0.8,0.3,256,16.0,4.798490500653144,4.3443726339353305e-05,1.0001213420861128,3.1214024815725916e-06,3.358429652468028e-07,2.8356196942428796e-06,1.939988622723071e-07,-8.881784196996811e-16,-8.881784196996811e-16
0.8,0.3,512,16.0,4.798490500653144,4.3443726339353305e-05,1.0001213420861128,1.8930431548825376e-06,8.001356936825544e-08,1.14419111969694e-06,4.43788183698267e-08,-8.881784196996811e-16,-1.3322676295495217e-15
0.8,0.3,1024,16.0,4.798490500653144,4.3443726339353305e-05,1.0001213420861128,1.1294709287233074e-06,2.112950481917483e-08,5.09617831990417e-07,1.1407858607027721e-08,-8.881784196996811e-16,-4.4408920984984055e-16
0.8,0.3,128,16.1,4.828481066282227,4.476636685885519e-05,1.0001250360375342,5.908558997366664e-06,1.8359914293915757e-06,6.708528075738251e-06,1.138660839265107e-06,-8.881784196996811e-16,-6.661338147747608e-16
0.8,0.3,256,16.1,4.828481066282227,4.476636685885519e-05,1.0001250360375342,3.211895468690084e-06,3.4396821456818516e-07,2.940075200715297e-06,1.9669459206279606e-07,-8.881784196996811e-16,-1.1102230246246014e-15
0.8,0.3,512,16.1,4.828481066282227,4.476636685885519e-05,1.0001250360375342,1.948075739551864e-06,8.193401127909573e-08,1.1863974672550423e-06,4.504847893271682e-08,-8.881784196996811e-16,-1.3322676295495217e-15
0.8,0.3,1024,16.1,4.828481066282227,4.476636685885519e-05,1.0001250360375342,1.1625576733297406e-06,2.1639552800556322e-08,5.284116328421455e-07,1.1585603911047046e-08,-8.881784196996811e-16,-4.4408920984984055e-16
