N,Z,closure,intensity,pdf_ref,pdf_finite
512,15.0,corrected,0.960175771480457,0.7901575183467662,0.7901575183467662
512,15.0,corrected,0.9617206572743099,1.7383465403628857,1.659330788528209
512,15.0,corrected,0.9632655430681627,1.7383465403630105,1.8173622921976929
512,15.0,corrected,0.9648104288620156,3.0025985697177116,3.0816143215523883
512,15.0,corrected,0.9663553146558685,4.1088190954031845,4.029803343568507
512,15.0,corrected,0.9679002004497215,4.1088190954031845,4.1088190954031845
512,15.0,corrected,0.9694450862435744,5.452086876593079,5.452086876593079
512,15.0,corrected,0.9709899720374272,6.637323154112836,6.558307402278159
512,15.0,corrected,0.9725348578312801,7.032401913286219,7.032401913286219
512,15.0,corrected,0.974079743625133,8.375669694475722,8.691732701814429
512,15.0,corrected,0.9756246294189859,10.351063490343382,9.876968979335286
512,15.0,corrected,0.9771695152128388,11.141221008689403,11.536299767862786
512,15.0,corrected,0.9787144010066917,11.536299767862786,11.22023676052408
512,15.0,corrected,0.9802592868005446,10.825158001350697,10.98318950502005
512,15.0,corrected,0.9818041725943976,13.116614804556319,13.195630556390995
512,15.0,corrected,0.9833490583882505,14.617914089416224,14.617914089416224
512,15.0,corrected,0.9848939441821033,13.827756571068408,13.432677811895026
512,15.0,corrected,0.9864388299759562,16.59330788528209,16.909370892620796
512,15.0,corrected,0.9879837157698091,15.724134615100647,15.64511886326597
512,15.0,corrected,0.989528601563662,18.56870168115034,18.410670177480977
512,15.0,corrected,0.9910734873575149,18.884764688487714,19.20082769582642
512,15.0,corrected,0.9926183731513678,18.884764688487714,18.48968592931433
512,15.0,corrected,0.9941632589452207,19.279843447661094,19.990985214173186
512,15.0,corrected,0.9957081447390737,22.598505024719138,22.282442017380408
512,15.0,corrected,0.9972530305329265,19.753937958669155,19.516890703165124
512,15.0,corrected,0.9987979163267794,26.233229609112637,26.312245360947315
512,15.0,corrected,1.0003428021206322,23.467678294900644,23.78374130223937
512,15.0,corrected,1.0018876879144851,24.257835813245723,23.86275705407234
512,15.0,corrected,1.003432573708338,25.6801193462699,25.996182353608607
512,15.0,corrected,1.004977459502191,25.917166601773932,25.917166601773932
512,15.0,corrected,1.006522345296044,18.963780440322388,18.48968592931433
512,15.0,corrected,1.0080672310898968,20.860158484354628,21.176221491693333
512,15.0,corrected,1.0096121168837497,19.042796192157066,19.20082769582642
512,15.0,corrected,1.0111570026776027,18.726733184818357,18.568701681149005
512,15.0,corrected,1.0127018884714554,19.51689070316793,19.51689070316793
512,15.0,corrected,1.0142467742653083,17.06740239629015,16.988386644455474
512,15.0,corrected,1.0157916600591612,18.410670177479652,18.331654425644977
512,15.0,corrected,1.0173365458530141,15.961181870604678,16.35626062977806
512,15.0,corrected,1.018881431646867,12.089410030705523,12.089410030705523
512,15.0,corrected,1.02042631744072,12.721536045382935,12.484488789878906
512,15.0,corrected,1.021971203234573,11.378268264193434,11.45728401602811
512,15.0,corrected,1.0235160890284258,10.351063490342638,10.193031986673283
512,15.0,corrected,1.0250609748222788,7.980590935303486,7.980590935303486
512,15.0,corrected,1.0266058606161315,5.057008117419303,4.977992365584627
512,15.0,corrected,1.0281507464099844,4.266850599072537,4.424882102741891
512,15.0,corrected,1.0296956322038373,3.6347245843951246,3.6347245843951246
512,15.0,corrected,1.0312405179976902,3.318661577056418,3.2396458252217415
512,15.0,corrected,1.0327854037915432,3.2396458252217415,3.2396458252217415
512,15.0,corrected,1.034330289585396,2.8445670660483584,2.8445670660483584
512,15.0,corrected,1.035875175379249,2.2124410513709454,2.2124410513709454
512,15.0,corrected,1.037420061173102,1.3432677811895026,1.4222835330241792
512,15.0,corrected,1.0389649469669546,1.4222835330243835,1.4222835330243835
512,15.0,corrected,1.0405098327608076,1.3432677811895026,1.3432677811895026
512,15.0,corrected,1.0420547185546605,0.7901575183467662,0.7901575183467662
512,15.0,corrected,1.0435996043485134,1.4222835330241792,1.4222835330241792
512,15.0,corrected,1.0451444901423663,0.7111417665120896,0.7111417665120896
512,15.0,corrected,1.0466893759362192,1.3432677811895026,1.3432677811895026
512,15.0,corrected,1.0482342617300722,0.8691732701814429,0.8691732701814429
512,15.0,corrected,1.049779147523925,0.5531102628428158,0.5531102628428158
512,15.0,corrected,1.0513240333177778,0.31606300733870646,0.31606300733870646
512,15.0,corrected,1.0528689191116307,0.8691732701814429,0.7901575183467662
512,15.0,corrected,1.0544138049054836,0.23704725550402986,0.31606300733870646
512,15.0,corrected,1.0559586906993366,0.07901575183467661,0.07901575183467661
512,15.0,corrected,1.0575035764931895,0.07901575183467661,0.07901575183467661
512,15.0,corrected,1.0590484622870424,0.15803150366935323,0.15803150366935323
512,15.0,corrected,1.0605933480808953,0.0,0.0
512,15.0,corrected,1.0621382338747483,0.15803150366935323,0.15803150366935323
512,15.0,corrected,1.063683119668601,0.07901575183468798,0.07901575183468798
512,15.0,corrected,1.0652280054624539,0.07901575183467661,0.07901575183467661
512,15.0,corrected,1.0667728912563068,0.15803150366935323,0.15803150366935323
512,15.0,corrected,1.0683177770501597,0.07901575183467661,0.07901575183467661
512,15.0,corrected,1.0698626628440127,0.15803150366935323,0.15803150366935323
128,20.0,open,0.8159928458750676,0.40297579565438385,0.08059515913087677
128,20.0,open,0.8220512897725116,0.16119031826175353,0.24178547739263032
128,20.0,open,0.8281097336699559,0.40297579565438385,0.08059515913087677
128,20.0,open,0.8341681775673999,0.24178547739263032,0.40297579565438385
128,20.0,open,0.8402266214648442,0.7253564321778909,0.32238063652350707
128,20.0,open,0.8462850653622882,0.24178547739263032,0.24178547739263032
128,20.0,open,0.8523435092597325,0.40297579565438385,0.32238063652350707
128,20.0,open,0.8584019531571765,0.9671419095705213,0.6447612730470141
128,20.0,open,0.8644603970546207,0.5641661139161374,0.40297579565438385
128,20.0,open,0.8705188409520648,0.6447612730470141,0.6447612730470141
128,20.0,open,0.876577284849509,1.047737068701398,1.2089273869631516
128,20.0,open,0.8826357287469531,1.611903182617565,1.9342838191410778
128,20.0,open,0.8886941726443972,2.014878978271882,2.256664455664508
128,20.0,open,0.8947526165418414,2.0148789782719563,1.8536886600101996
128,20.0,open,0.9008110604392854,1.773093500879289,2.337259614795426
128,20.0,open,0.9068695043367296,2.0148789782719194,2.095474137402796
128,20.0,open,0.9129279482341737,3.787972479151208,3.3044015243659475
128,20.0,open,0.9189863921316179,4.271543433936468,4.432733752198223
128,20.0,open,0.925044836029062,3.787972479151208,4.432733752198223
128,20.0,open,0.9311032799265062,5.641661139161374,4.190948274805592
128,20.0,open,0.9371617238239502,6.044636934815758,4.99689986611436
128,20.0,open,0.9432201677213945,6.044636934815758,5.3192805026378664
128,20.0,open,0.9492786116188385,5.72225629829225,5.399875661768744
128,20.0,open,0.9553370555162828,4.916304706983483,5.561065980030497
128,20.0,open,0.9613954994137268,6.044636934815758,5.802851457423127
128,20.0,open,0.9674539433111711,4.674519229590852,5.8834466165540045
128,20.0,open,0.9735123872086151,6.608803048731895,5.802851457423127
128,20.0,open,0.9795708311060594,5.641661139161374,7.4147546400406625
128,20.0,open,0.9856292750035034,5.480470820899621,5.561065980030497
128,20.0,open,0.9916877189009476,6.286422412208388,4.99689986611436
128,20.0,open,0.9977461627983917,4.190948274805669,4.674519229590938
128,20.0,open,1.003804606695836,5.31928050263777,4.593924070459892
128,20.0,open,1.00986305059328,4.4327337521983035,4.996899866114451
128,20.0,open,1.015921494490724,5.158090184376019,4.996899866114268
128,20.0,open,1.0219799383881683,4.2715434339365475,4.59392407046006
128,20.0,open,1.0280383822856125,4.190948274805515,3.4655918426276378
128,20.0,open,1.0340968261830565,3.949162797413034,3.707377320020399
128,20.0,open,1.0401552700805006,4.190948274805515,3.7073773200202633
128,20.0,open,1.0462137139779448,4.3521385930674255,4.190948274805669
128,20.0,open,1.052272157875389,3.626782160889388,3.7073773200202633
128,20.0,open,1.0583306017728331,3.8685676382821557,3.626782160889521
128,20.0,open,1.0643890456702771,3.3849966834967624,3.7879724791511387
128,20.0,open,1.0704474895677214,2.7402354104498605,4.110353115674791
128,20.0,open,1.0765059334651657,3.7879724791511387,3.3849966834967624
128,20.0,open,1.0825643773626097,2.579045092188104,3.626782160889521
128,20.0,open,1.0886228212600537,3.1432112061041364,1.8536886600101317
128,20.0,open,1.094681265157498,1.7730935008793214,1.5313080234866867
128,20.0,open,1.100739709054942,1.289522546094052,1.4507128643558085
128,20.0,open,1.1067981529523863,1.6924983417483812,0.9671419095705035
128,20.0,open,1.1128565968498303,0.9671419095705035,1.7730935008792563
128,20.0,open,1.1189150407472745,0.7253564321779042,1.7730935008793214
128,20.0,open,1.1249734846447186,0.322380636523513,0.8059515913087825
128,20.0,open,1.1310319285421628,0.40297579565437647,0.6447612730470024
128,20.0,open,1.1370903724396069,0.3223806365235012,0.7253564321778776
128,20.0,open,1.1431488163370511,0.40297579565439123,0.8059515913087825
128,20.0,open,1.1492072602344952,0.322380636523513,0.48357095478526946
128,20.0,open,1.1552657041319394,0.40297579565437647,0.1611903182617506
128,20.0,open,1.1613241480293834,0.5641661139161477,0.40297579565439123
128,20.0,open,1.1673825919268275,0.24178547739262587,0.3223806365235012
128,20.0,open,1.1734410358242717,0.48357095478526946,0.1611903182617565
128,20.0,open,1.179499479721716,0.3223806365235012,0.40297579565437647
128,20.0,open,1.18555792361916,0.08059515913087825,0.24178547739263473
128,20.0,open,1.191616367516604,0.3223806365235012,0.3223806365235012
128,20.0,open,1.1976748114140483,0.0,0.1611903182617565
128,20.0,open,1.2037332553114926,0.1611903182617506,0.24178547739262587
128,20.0,open,1.2097916992089366,0.322380636523513,0.08059515913087825
128,20.0,open,1.2158501431063806,0.0,0.0
128,20.0,open,1.2219085870038249,0.1611903182617565,0.08059515913087825
128,20.0,open,1.2279670309012691,0.1611903182617506,0.0805951591308753
128,20.0,open,1.2340254747987132,0.0,0.0
128,20.0,open,1.2400839186961572,0.0,0.0
128,20.0,open,1.2461423625936014,0.08059515913087825,0.08059515913087825
128,20.0,open,1.2522008064910455,0.0,0.08059515913087825
128,20.0,open,1.2582592503884897,0.0,0.0805951591308753
128,20.0,open,1.2643176942859338,0.0,0.0
128,20.0,open,1.270376138183378,0.0,0.0
128,20.0,open,1.276434582080822,0.08059515913087825,0.0
128,20.0,open,1.2824930259782663,0.0,0.0
128,20.0,open,1.2885514698757103,0.0,0.0
128,20.0,open,1.2946099137731546,0.08059515913087825,0.0
128,20.0,corrected,0.8154618530110332,0.4012194251822894,0.4012194251822894
128,20.0,corrected,0.8215468182364601,0.1604877700729158,0.1604877700729158
128,20.0,corrected,0.8276317834618869,0.3209755401458374,0.40121942518229675
128,20.0,corrected,0.8337167486873138,0.3209755401458316,0.3209755401458316
128,20.0,corrected,0.8398017139127407,0.6419510802916631,0.5617071952552052
128,20.0,corrected,0.8458866791381676,0.24073165510937367,0.3209755401458316
128,20.0,corrected,0.8519716443635945,0.4814633102187561,0.40121942518229675
128,20.0,corrected,0.8580566095890213,0.8826827354010368,0.8826827354010368
128,20.0,corrected,0.8641415748144482,0.6419510802916631,0.6419510802916631
128,20.0,corrected,0.8702265400398751,0.5617071952552052,0.5617071952552052
128,20.0,corrected,0.876311505265302,0.9629266204374947,0.8024388503645788
128,20.0,corrected,0.8823964704907288,1.7653654708021058,2.006097125911484
128,20.0,corrected,0.8884814357161557,2.006097125911447,1.9258532408749893
128,20.0,corrected,0.8945664009415826,2.006097125911447,2.2468287810208207
128,20.0,corrected,0.9006513661670095,1.6851215857656157,1.5246338156927
128,20.0,corrected,0.9067363313924364,2.006097125911484,2.246828781020862
128,20.0,corrected,0.9128212966178632,3.771462596713521,3.6912187116770627
128,20.0,corrected,0.91890626184329,4.333169791968726,4.252925906932268
128,20.0,corrected,0.924991227068717,3.771462596713521,3.8517064817499786
128,20.0,corrected,0.9310761922941438,5.456584182479136,5.777559722624968
128,20.0,corrected,0.9371611575195706,6.17877914780737,6.660242458026127
128,20.0,corrected,0.9432461227449975,6.018291377734342,4.894876987223931
128,20.0,corrected,0.9493310879704244,5.69731583758851,5.777559722624968
128,20.0,corrected,0.9554160531958513,4.894876987224021,5.2960964124063175
128,20.0,corrected,0.9615010184212781,6.0985352627708,5.456584182479136
128,20.0,corrected,0.967585983646705,4.5739014470781,4.734389217151016
128,20.0,corrected,0.9736709488721319,6.740486343062463,6.339266917880173
128,20.0,corrected,0.9797559140975588,5.777559722624968,6.018291377734342
128,20.0,corrected,0.9858408793229857,5.296096412406221,5.6170719525520525
128,20.0,corrected,0.9919258445484125,6.25902303284383,6.018291377734451
128,20.0,corrected,0.9980108097738394,4.252925906932191,4.172682021895734
128,20.0,corrected,1.0040957749992663,5.296096412406414,5.135608642333493
128,20.0,corrected,1.0101807402246932,4.413413677005184,4.333169791968726
128,20.0,corrected,1.0162657054501198,5.215852527369763,5.536828067515595
128,20.0,corrected,1.022350670675547,4.092438136859353,3.9319503667864364
128,20.0,corrected,1.0284356359009736,4.4936575620416415,4.814633102187473
128,20.0,corrected,1.0345206011264008,3.9319503667864364,3.771462596713521
128,20.0,corrected,1.0406055663518274,4.012194251822894,4.333169791968726
128,20.0,corrected,1.0466905315772546,4.1726820218958105,3.9319503667864364
128,20.0,corrected,1.0527754968026812,3.771462596713521,4.092438136859353
128,20.0,corrected,1.0588604620281081,3.530730941604276,3.7714625967136586
128,20.0,corrected,1.064945427253535,3.8517064817499786,3.2899992864947736
128,20.0,corrected,1.0710303924789617,3.2097554014583154,3.2899992864947736
128,20.0,corrected,1.0771153577043888,3.3702431715312313,3.3702431715312313
128,20.0,corrected,1.0832003229298155,2.4875604361301944,2.6480482062031103
128,20.0,corrected,1.0892852881552426,2.9690237463489417,2.5678043211666526
128,20.0,corrected,1.0953702533806693,1.6048777007291577,1.6048777007291577
128,20.0,corrected,1.1014552186060962,1.4443899306562946,1.4443899306562946
128,20.0,corrected,1.107540183831523,1.5246338156926442,1.7653654708020092
128,20.0,corrected,1.11362514905695,0.882682735401069,1.0431705054739906
128,20.0,corrected,1.1197101142823769,0.6419510802916631,0.48146331021874733
128,20.0,corrected,1.1257950795078036,0.3209755401458316,0.4012194251822894
128,20.0,corrected,1.1318800447332307,0.4012194251822894,0.3209755401458316
128,20.0,corrected,1.1379650099586573,0.3209755401458316,0.3209755401458316
128,20.0,corrected,1.1440499751840845,0.48146331021874733,0.4012194251822894
128,20.0,corrected,1.1501349404095111,0.24073165510937367,0.4012194251822894
128,20.0,corrected,1.156219905634938,0.48146331021876493,0.4012194251823041
128,20.0,corrected,1.162304870860365,0.4814633102187298,0.5617071952551848
128,20.0,corrected,1.1683898360857918,0.24073165510938246,0.16048777007292164
128,20.0,corrected,1.1744748013112187,0.6419510802916631,0.6419510802916631
128,20.0,corrected,1.1805597665366454,0.1604877700729158,0.1604877700729158
128,20.0,corrected,1.1866447317620725,0.0802438850364579,0.0802438850364579
128,20.0,corrected,1.1927296969874992,0.3209755401458316,0.3209755401458316
128,20.0,corrected,1.1988146622129263,0.0,0.0
128,20.0,corrected,1.204899627438353,0.1604877700729158,0.1604877700729158
128,20.0,corrected,1.21098459266378,0.3209755401458433,0.3209755401458433
128,20.0,corrected,1.2170695578892068,0.0,0.0
128,20.0,corrected,1.2231545231146337,0.16048777007292164,0.16048777007292164
128,20.0,corrected,1.2292394883400606,0.1604877700729158,0.1604877700729158
128,20.0,corrected,1.2353244535654873,0.0,0.0
128,20.0,corrected,1.2414094187909144,0.0,0.0
128,20.0,corrected,1.247494384016341,0.0802438850364579,0.0802438850364579
128,20.0,corrected,1.2535793492417682,0.0,0.0
128,20.0,corrected,1.2596643144671948,0.0,0.0
128,20.0,corrected,1.2657492796926217,0.0,0.0
128,20.0,corrected,1.2718342449180486,0.0,0.0
128,20.0,corrected,1.2779192101434755,0.08024388503646082,0.08024388503646082
128,20.0,corrected,1.2840041753689024,0.0,0.0
128,20.0,corrected,1.290089140594329,0.0,0.0
128,20.0,corrected,1.2961741058197562,0.0802438850364579,0.0802438850364579
256,20.0,open,0.8162583894096516,0.18524886386983133,0.18524886386983133
256,20.0,open,0.8228479203762639,0.07409954554793377,0.037049772773966885
256,20.0,open,0.8294374513428762,0.4075475005136289,0.4445972732875952
256,20.0,open,0.8360269823094884,0.33344795496569635,0.18524886386983133
256,20.0,open,0.8426165132761008,0.2963981821917301,0.14819909109586504
256,20.0,open,0.849206044242713,0.22229863664380134,0.333447954965702
256,20.0,open,0.8557955752093251,0.8521447738012241,0.6298461371574264
256,20.0,open,0.8623851061759376,1.0744434104450216,0.6668959099313927
256,20.0,open,0.8689746371425497,0.9632940921231229,1.3337918198627854
256,20.0,open,0.875564168109162,0.8150950010272715,1.333791819862808
256,20.0,open,0.8821536990757743,2.000687729794178,1.3708415926367516
256,20.0,open,0.8887432300423865,2.111837048116077,1.5931402292805494
256,20.0,open,0.8953327610089988,2.0747872753421457,2.408235230307848
256,20.0,open,0.9019222919756111,2.000687729794178,3.0751311402392
256,20.0,open,0.9085118229422233,2.408235230307807,2.852832503595402
256,20.0,open,0.9151013539088357,3.8531763684924916,3.630877731848694
256,20.0,open,0.9216908848754479,3.1492306857871326,3.37152932243093
256,20.0,open,0.9282804158420602,4.5941718239718945,3.964325686814457
256,20.0,open,0.9348699468086725,4.4830225056499176,4.408922960101985
256,20.0,open,0.9414594777752847,4.668271369519749,4.445972732875951
256,20.0,open,0.948049008741897,4.297773641780159,4.1866243234582585
256,20.0,open,0.9546385397085093,4.4830225056499176,5.0387690972594115
256,20.0,open,0.9612280706751215,5.261067733903209,4.927619778937513
256,20.0,open,0.9678176016417338,4.334823414554126,5.298117506677265
256,20.0,open,0.9744071326083461,6.224361826026333,6.039112962156501
256,20.0,open,0.9809966635749583,5.74271477996477,5.74271477996477
256,20.0,open,0.9875861945415707,5.816814325512703,5.520416143320973
256,20.0,open,0.9941757255081829,5.44631659777304,6.113212507704434
256,20.0,open,1.000765256474795,5.446316597773133,5.446316597773133
256,20.0,open,1.0073547874414075,5.11286864280743,4.668271369519828
256,20.0,open,1.0139443184080197,5.557465916094846,4.92761977893743
256,20.0,open,1.0205338493746319,5.00171932448553,4.3718731873280925
256,20.0,open,1.0271233803412443,5.001719324485362,4.557122051197774
256,20.0,open,1.0337129113078567,5.11286864280743,4.52007227842396
256,20.0,open,1.0403024422744687,5.224017961129332,4.816470460615696
256,20.0,open,1.046891973241081,4.890570006163465,4.7423709150676014
256,20.0,open,1.0534815042076935,4.1866243234582585,4.334823414554126
256,20.0,open,1.0600710351743057,3.7420270501705297,4.112524777910186
256,20.0,open,1.0666605661409179,3.5197284135268543,3.667927504622722
256,20.0,open,1.0732500971075303,2.889882276369417,3.7049772773966887
256,20.0,open,1.0798396280741425,2.667583639725526,1.963637957020179
256,20.0,open,1.0864291590407547,2.3711854575338807,2.1488868208900795
256,20.0,open,1.093018690007367,1.7783890931504107,2.1118370481161124
256,20.0,open,1.0996082209739793,1.1114931832189692,2.074787275342076
256,20.0,open,1.1061977519405914,1.7042895476024769,1.8154388659243774
256,20.0,open,1.1127872829072039,1.5190406837326424,1.7042895476024769
256,20.0,open,1.119376813873816,1.1855927287669004,0.8891945465751754
256,20.0,open,1.1259663448404282,0.7780452282533047,0.9262443193491722
256,20.0,open,1.1325558758070406,0.6298461371574371,0.40754750051363575
256,20.0,open,1.1391454067736528,0.518696818835519,0.5557465916094846
256,20.0,open,1.145734937740265,0.40754750051363575,0.666895909931404
256,20.0,open,1.1523244687068774,0.4445972732876027,0.4445972732876027
256,20.0,open,1.1589139996734896,0.3704977277396564,0.4445972732875877
256,20.0,open,1.1655035306401018,0.3704977277396689,0.2963981821917351
256,20.0,open,1.1720930616067142,0.22229863664379385,0.3704977277396564
256,20.0,open,1.1786825925733266,0.40754750051363575,0.22229863664380134
256,20.0,open,1.1852721235399388,0.22229863664379385,0.3704977277396564
256,20.0,open,1.191861654506551,0.2593484094177682,0.18524886386983444
256,20.0,open,1.1984511854731634,0.0,0.07409954554793377
256,20.0,open,1.2050407164397756,0.11114931832189692,0.14819909109586255
256,20.0,open,1.2116302474063878,0.14819909109586754,0.11114931832190067
256,20.0,open,1.2182197783730002,0.037049772773966885,0.037049772773966885
256,20.0,open,1.2248093093396124,0.1852488638698282,0.037049772773965636
256,20.0,open,1.2313988403062246,0.0,0.037049772773966885
256,20.0,open,1.237988371272837,0.0,0.037049772773966885
256,20.0,open,1.2445779022394492,0.037049772773965636,0.14819909109586255
256,20.0,open,1.2511674332060614,0.0,0.037049772773966885
256,20.0,open,1.2577569641726738,0.037049772773966885,0.037049772773966885
256,20.0,open,1.264346495139286,0.0,0.037049772773965636
256,20.0,open,1.2709360261058982,0.0,0.0
256,20.0,open,1.2775255570725106,0.037049772773966885,0.07409954554793377
256,20.0,open,1.2841150880391228,0.037049772773965636,0.0
256,20.0,open,1.290704619005735,0.0,0.037049772773966885
256,20.0,open,1.2972941499723474,0.037049772773965636,0.037049772773965636
256,20.0,open,1.3038836809389598,0.037049772773966885,0.07409954554793377
256,20.0,open,1.310473211905572,0.0,0.037049772773965636
256,20.0,open,1.3170627428721842,0.07409954554793377,0.0
256,20.0,open,1.3236522738387966,0.0,0.0
256,20.0,open,1.3302418048054088,0.037049772773965636,0.0
256,20.0,open,1.336831335772021,0.11114931832190067,0.0
256,20.0,corrected,0.8162617615628249,0.18505945772217966,0.18505945772217966
256,20.0,corrected,0.8228580368357838,0.07402378308887061,0.07402378308887061
256,20.0,corrected,0.8294543121087429,0.4071308069887953,0.4071308069887953
256,20.0,corrected,0.8360505873817018,0.3331070238999234,0.3331070238999234
256,20.0,corrected,0.8426468626546608,0.29609513235548246,0.29609513235548246
256,20.0,corrected,0.8492431379276197,0.2220713492666156,0.2220713492666156
256,20.0,corrected,0.8558394132005787,0.8882853970664474,0.8512735055220121
256,20.0,corrected,0.8624356884735377,1.0363329632442062,1.073344854788642
256,20.0,corrected,0.8690319637464966,0.9623091801553343,0.9623091801553343
256,20.0,corrected,0.8756282390194556,0.8512735055220121,0.8142616139775768
256,20.0,corrected,0.8822245142924146,1.9616302518551043,1.9986421433995403
256,20.0,corrected,0.8888207895653735,2.146689709577284,2.146689709577284
256,20.0,corrected,0.8954170648383324,2.035654034943942,1.9986421433995067
256,20.0,corrected,0.9020133401112914,1.9986421433995403,1.9616302518551043
256,20.0,corrected,0.9086096153842503,2.4427848419327716,2.4797967334772073
256,20.0,corrected,0.9152058906572094,3.8492367206212723,3.960272395254578
256,20.0,corrected,0.9218021659301683,3.146010781277054,3.146010781277054
256,20.0,corrected,0.9283984412031272,4.663498334598849,4.404415093787802
256,20.0,corrected,0.9349947164760862,4.515450768421184,4.663498334598928
256,20.0,corrected,0.9415909917490451,4.5894745515100555,4.441426985332312
256,20.0,corrected,0.9481872670220041,4.293379419154568,4.330391310699004
256,20.0,corrected,0.9547835422949631,4.441426985332237,4.737522117687719
256,20.0,corrected,0.961379817567922,5.36672427394321,5.070629141587723
256,20.0,corrected,0.9679760928408809,4.219355636065625,4.441426985332237
256,20.0,corrected,0.97457236811384,6.403057237187416,6.217997779465237
256,20.0,corrected,0.9811686433867989,5.625807514754261,5.477759948576518
256,20.0,corrected,0.9877649186597579,5.847878864020779,6.069950213287391
256,20.0,corrected,0.9943611939327168,5.329712382398775,5.329712382398775
256,20.0,corrected,1.0009574692056757,5.514771840120861,5.440748057031991
256,20.0,corrected,1.0075537444786349,5.218676707765466,5.329712382398775
256,20.0,corrected,1.0141500197515936,5.55178373166539,5.440748057032082
256,20.0,corrected,1.0207462950245527,4.885569683865543,4.922581575409979
256,20.0,corrected,1.0273425702975114,5.2927004908543385,5.144652924676595
256,20.0,corrected,1.0339388455704706,4.8485577923209435,4.996605358498683
256,20.0,corrected,1.0405351208434297,5.144652924676595,5.255688599309902
256,20.0,corrected,1.0471313961163884,4.885569683865543,4.811545900776671
256,20.0,corrected,1.0537276713893475,4.219355636065696,4.219355636065696
256,20.0,corrected,1.0603239466623062,3.849236720621337,3.7752129375324652
256,20.0,corrected,1.0669202219352654,3.3680821305435567,3.405094022087991
256,20.0,corrected,1.0735164972082245,2.9609513235548746,3.146010781277054
256,20.0,corrected,1.0801127724811832,2.5168086250216435,2.4797967334772073
256,20.0,corrected,1.0867090477541423,2.4427848419327716,2.331749167299464
256,20.0,corrected,1.093305323027101,1.7395589025884888,1.7765707941329247
256,20.0,corrected,1.0999015983000602,1.1473686378774752,1.1473686378774752
256,20.0,corrected,1.106497873573019,1.70254701104411,1.7395589025885474
256,20.0,corrected,1.113094148845978,1.5544994448662568,1.5174875533218222
256,20.0,corrected,1.1196904241189372,1.073344854788642,1.0363329632442062
256,20.0,corrected,1.1262866993918959,0.7772497224331546,0.8142616139775906
256,20.0,corrected,1.132882974664855,0.6662140477998468,0.6662140477998468
256,20.0,corrected,1.1394792499378137,0.48115459007766714,0.48115459007766714
256,20.0,corrected,1.1460755252107728,0.44414269853321625,0.44414269853321625
256,20.0,corrected,1.152671800483732,0.4071308069887953,0.4071308069887953
256,20.0,corrected,1.1592680757566907,0.3701189154443593,0.3701189154443593
256,20.0,corrected,1.1658643510296498,0.4071308069887953,0.4071308069887953
256,20.0,corrected,1.1724606263026085,0.25908324081105155,0.29609513235548746
256,20.0,corrected,1.1790569015755676,0.3331070238999122,0.2960951323554775
256,20.0,corrected,1.1856531768485268,0.2220713492666156,0.29609513235548746
256,20.0,corrected,1.1922494521214855,0.25908324081105155,0.18505945772217966
256,20.0,corrected,1.1988457273944446,0.0,0.0
256,20.0,corrected,1.2054420026674033,0.1110356746333078,0.1110356746333078
256,20.0,corrected,1.2120382779403625,0.14804756617773876,0.14804756617773876
256,20.0,corrected,1.2186345532133216,0.03701189154443593,0.03701189154443593
256,20.0,corrected,1.2252308284862803,0.18505945772217966,0.18505945772217966
256,20.0,corrected,1.2318271037592394,0.0,0.0
256,20.0,corrected,1.2384233790321981,0.0,0.0
256,20.0,corrected,1.2450196543051573,0.03701189154443593,0.03701189154443593
256,20.0,corrected,1.251615929578116,0.0,0.0
256,20.0,corrected,1.258212204851075,0.03701189154443469,0.03701189154443469
256,20.0,corrected,1.2648084801240342,0.0,0.0
256,20.0,corrected,1.271404755396993,0.0,0.0
256,20.0,corrected,1.278001030669952,0.03701189154443593,0.03701189154443593
256,20.0,corrected,1.2845973059429108,0.03701189154443593,0.03701189154443593
256,20.0,corrected,1.29119358121587,0.0,0.0
256,20.0,corrected,1.297789856488829,0.03701189154443593,0.03701189154443593
256,20.0,corrected,1.3043861317617877,0.03701189154443593,0.03701189154443593
256,20.0,corrected,1.3109824070347469,0.0,0.0
256,20.0,corrected,1.3175786823077056,0.07402378308887186,0.07402378308887186
256,20.0,corrected,1.3241749575806647,0.0,0.0
256,20.0,corrected,1.3307712328536236,0.03701189154443718,0.03701189154443718
256,20.0,corrected,1.3373675081265826,0.11103567463330406,0.11103567463330406
512,20.0,open,0.8106337466083404,0.0733124076944993,0.10996861154174895
512,20.0,open,0.8172940277988685,0.12829671346537164,0.09164050961812259
512,20.0,open,0.8239543089893967,0.09164050961812412,0.10996861154174895
512,20.0,open,0.8306145901799249,0.21993722308349423,0.21993722308349423
512,20.0,open,0.837274871370453,0.20160912115987306,0.12829671346537377
512,20.0,open,0.8439351525609811,0.16495291731262066,0.18328101923624518
512,20.0,open,0.8505954337515093,0.20160912115987306,0.3848901403961213
512,20.0,open,0.8572557149420375,0.9347331981048504,0.7147959750213563
512,20.0,open,0.8639159961325655,0.8797488923339916,0.9897175038757405
512,20.0,open,0.8705762773230936,0.8797488923339769,1.1180142173410956
512,20.0,open,0.8772365585136218,1.1913266250356136,1.1913266250356136
512,20.0,open,0.8838968397041499,1.9244507019806065,1.447920051966361
512,20.0,open,0.8905571208946781,2.47429375968931,2.0710755173695707
512,20.0,open,0.8972174020852062,2.2726846385294404,2.126059823140444
